lon,lat,p_anomalous,label,nearest_gold_deg
-120.9763,38.5496,0.435,1,0.01073031686391772
-120.9587,38.6001,0.45,1,0.020201992475985628
-120.9578,38.533,0.425,1,0.011823129873262294
-120.9454,38.5079,0.445,1,0.01259535231743125
-120.9234,38.5134,0.42280688463583205,1,0.007625903225192236
-120.9804,38.5203,0.445,1,0.021505945689506697
-120.9091,38.5489,0.42,1,0.014986140263583145
-120.8502,38.6172,0.365,1,0.006789712806891827
-120.8451,38.5942,0.41,1,0.005203767865694637
-120.8096,38.5931,0.45,1,0.009228347631072348
-120.7802,38.5994,0.405,1,0.02464058440865807
-120.8012,38.5785,0.265,1,0.013513267554512712
-120.8439,38.5748,0.435,1,0.0006675327707410004
-120.8477,38.5497,0.41,1,0.0010707007051468096
-120.8473,38.5259,0.38,1,0.002477175811277814
-120.8483,38.5023,0.44,1,0.0018199999999945011
-120.8227,38.5158,0.43,1,0.015076352343987909
-120.8194,38.5349,0.425,1,0.018699096234838217
-120.8007,38.5188,0.4,1,0.007979373408988362
-120.7648,38.5324,0.4,1,0.004177128200092281
-120.7561,38.5128,0.42,1,0.008019538640099329
-120.7366,38.724,0.41361244019138754,1,0.005388728978160117
-120.7163,38.7179,0.4,1,0.003564519602972912
-120.6944,38.7081,0.33817511228275726,1,0.002469088900790434
-120.6955,38.7408,0.355,1,0.006449372062459407
-120.651,38.7448,0.315,1,0.006844589103807834
-120.6531,38.7021,0.355,1,0.0030636089828897234
-120.6935,38.6758,0.32,1,0.014512329241029433
-120.6325,38.6845,0.365,1,0.010659502802668325
-120.6661,38.6746,0.33861244019138753,1,0.008185902515907801
